,City 1,State 1,City 2,State 2,State 2  W2V
1040,Minneapolis,Minnesota,Tampa,Florida,None
1041,Minneapolis,Minnesota,Anaheim,California,None
1042,Minneapolis,Minnesota,Honolulu,Hawaii,Hawaii
1043,Minneapolis,Minnesota,Pittsburgh,Pennsylvania,Pennsylvania
1044,Minneapolis,Minnesota,Lexington,Kentucky,Kentucky
1045,Minneapolis,Minnesota,Stockton,California,None
1046,Minneapolis,Minnesota,Cincinnati,Ohio,Ohio
1047,Minneapolis,Minnesota,Anchorage,Alaska,None
1048,Minneapolis,Minnesota,Toledo,Ohio,None
1049,Minneapolis,Minnesota,Plano,Texas,None
1050,Minneapolis,Minnesota,Henderson,Nevada,Weaver
1051,Minneapolis,Minnesota,Orlando,Florida,Florida
1052,Minneapolis,Minnesota,Laredo,Texas,Texas
1053,Minneapolis,Minnesota,Chandler,Arizona,Wilson
1054,Minneapolis,Minnesota,Madison,Wisconsin,Wisconsin
1055,Minneapolis,Minnesota,Lubbock,Texas,Texas
1056,Minneapolis,Minnesota,Garland,Texas,Weaver
1057,Minneapolis,Minnesota,Glendale,Arizona,Arizona
1058,Minneapolis,Minnesota,Hialeah,Florida,None
1059,Minneapolis,Minnesota,Reno,Nevada,Nevada
1060,Minneapolis,Minnesota,Scottsdale,Arizona,None
1061,Minneapolis,Minnesota,Irving,Texas,Texas
1062,Minneapolis,Minnesota,Fremont,California,None
1063,Minneapolis,Minnesota,Irvine,California,None
1064,Minneapolis,Minnesota,Spokane,Washington,Idaho
1065,Minneapolis,Minnesota,Modesto,California,None
1066,Minneapolis,Minnesota,Shreveport,Louisiana,Louisiana
1067,Minneapolis,Minnesota,Tacoma,Washington,None
1068,Minneapolis,Minnesota,Oxnard,California,Ventura
1069,Minneapolis,Minnesota,Fontana,California,California
1070,Minneapolis,Minnesota,Akron,Ohio,Ohio
1071,Minneapolis,Minnesota,Amarillo,Texas,None
1072,Minneapolis,Minnesota,Glendale,California,Arizona
1073,Minneapolis,Minnesota,Tallahassee,Florida,Florida
1074,Minneapolis,Minnesota,Huntsville,Alabama,None
1075,Minneapolis,Minnesota,Worcester,Massachusetts,Northampton
1076,Wichita,Kansas,Arlington,Texas,Virginia
1077,Wichita,Kansas,Bakersfield,California,California
1078,Wichita,Kansas,Tampa,Florida,None
1079,Wichita,Kansas,Anaheim,California,None
1080,Wichita,Kansas,Honolulu,Hawaii,Hawaii
1081,Wichita,Kansas,Pittsburgh,Pennsylvania,Pennsylvania
1082,Wichita,Kansas,Lexington,Kentucky,Kentucky
1083,Wichita,Kansas,Stockton,California,None
1084,Wichita,Kansas,Cincinnati,Ohio,Ohio
1085,Wichita,Kansas,Anchorage,Alaska,None
1086,Wichita,Kansas,Toledo,Ohio,None
1087,Wichita,Kansas,Plano,Texas,None
1088,Wichita,Kansas,Henderson,Nevada,Robinson
1089,Wichita,Kansas,Orlando,Florida,Florida
1090,Wichita,Kansas,Laredo,Texas,Texas
1091,Wichita,Kansas,Chandler,Arizona,Parker
1092,Wichita,Kansas,Madison,Wisconsin,Wisconsin
1093,Wichita,Kansas,Lubbock,Texas,Texas
1094,Wichita,Kansas,Garland,Texas,Blanton
1095,Wichita,Kansas,Glendale,Arizona,Arizona
1096,Wichita,Kansas,Hialeah,Florida,None
1097,Wichita,Kansas,Reno,Nevada,Nevada
1098,Wichita,Kansas,Scottsdale,Arizona,None
1099,Wichita,Kansas,Irving,Texas,Texas
1100,Wichita,Kansas,Fremont,California,None
1101,Wichita,Kansas,Irvine,California,None
1102,Wichita,Kansas,Spokane,Washington,Idaho
1103,Wichita,Kansas,Modesto,California,None
1104,Wichita,Kansas,Shreveport,Louisiana,Louisiana
1105,Wichita,Kansas,Tacoma,Washington,None
1106,Wichita,Kansas,Oxnard,California,California
1107,Wichita,Kansas,Fontana,California,California
1108,Wichita,Kansas,Akron,Ohio,Ohio
1109,Wichita,Kansas,Amarillo,Texas,None
1110,Wichita,Kansas,Glendale,California,Arizona
1111,Wichita,Kansas,Tallahassee,Florida,Florida
1112,Wichita,Kansas,Huntsville,Alabama,None
1113,Wichita,Kansas,Worcester,Massachusetts,Massachusetts
1114,Wichita,Kansas,Chicago,Illinois,Illinois
1115,Arlington,Texas,Bakersfield,California,Fresno
1116,Arlington,Texas,Tampa,Florida,None
1117,Arlington,Texas,Anaheim,California,None
1118,Arlington,Texas,Honolulu,Hawaii,Hawaii
1119,Arlington,Texas,Pittsburgh,Pennsylvania,Cincinnati
1120,Arlington,Texas,Lexington,Kentucky,Kentucky
1121,Arlington,Texas,Stockton,California,None
1122,Arlington,Texas,Cincinnati,Ohio,Ohio
1123,Arlington,Texas,Anchorage,Alaska,None
1124,Arlington,Texas,Toledo,Ohio,None
1125,Arlington,Texas,Henderson,Nevada,Hodges
1126,Arlington,Texas,Orlando,Florida,Florida
1127,Arlington,Texas,Chandler,Arizona,Odom
1128,Arlington,Texas,Madison,Wisconsin,Wisconsin
1129,Arlington,Texas,Glendale,Arizona,Arizona
1130,Arlington,Texas,Hialeah,Florida,None
1131,Arlington,Texas,Reno,Nevada,Nevada
1132,Arlington,Texas,Scottsdale,Arizona,None
1133,Arlington,Texas,Fremont,California,None
1134,Arlington,Texas,Irvine,California,None
1135,Arlington,Texas,Spokane,Washington,Idaho
1136,Arlington,Texas,Modesto,California,None
1137,Arlington,Texas,Shreveport,Louisiana,Louisiana
1138,Arlington,Texas,Tacoma,Washington,None
1139,Arlington,Texas,Oxnard,California,Bakersfield
1140,Arlington,Texas,Fontana,California,California
1141,Arlington,Texas,Akron,Ohio,Ohio
1142,Arlington,Texas,Glendale,California,Arizona
1143,Arlington,Texas,Tallahassee,Florida,Florida
1144,Arlington,Texas,Huntsville,Alabama,None
1145,Arlington,Texas,Worcester,Massachusetts,Connecticut
1146,Arlington,Texas,Chicago,Illinois,Illinois
1147,Bakersfield,California,Tampa,Florida,None
1148,Bakersfield,California,Honolulu,Hawaii,Hawaii
1149,Bakersfield,California,Pittsburgh,Pennsylvania,Pennsylvania
1150,Bakersfield,California,Lexington,Kentucky,Kentucky
1151,Bakersfield,California,Cincinnati,Ohio,Ohio
1152,Bakersfield,California,Anchorage,Alaska,None
1153,Bakersfield,California,Toledo,Ohio,None
1154,Bakersfield,California,Plano,Texas,None
1155,Bakersfield,California,Henderson,Nevada,Wilkinson
1156,Bakersfield,California,Orlando,Florida,Florida
1157,Bakersfield,California,Laredo,Texas,Texas
1158,Bakersfield,California,Chandler,Arizona,Arizona
1159,Bakersfield,California,Madison,Wisconsin,Wisconsin
1160,Bakersfield,California,Lubbock,Texas,Texas
1161,Bakersfield,California,Garland,Texas,Blanton
1162,Bakersfield,California,Glendale,Arizona,Arizona
1163,Bakersfield,California,Hialeah,Florida,None
1164,Bakersfield,California,Reno,Nevada,Nevada
1165,Bakersfield,California,Scottsdale,Arizona,None
1166,Bakersfield,California,Irving,Texas,Texas
1167,Bakersfield,California,Spokane,Washington,Oregon
1168,Bakersfield,California,Shreveport,Louisiana,Louisiana
1169,Bakersfield,California,Tacoma,Washington,None
1170,Bakersfield,California,Akron,Ohio,Ohio
1171,Bakersfield,California,Amarillo,Texas,None
1172,Bakersfield,California,Tallahassee,Florida,Florida
1173,Bakersfield,California,Huntsville,Alabama,None
1174,Bakersfield,California,Worcester,Massachusetts,Massachusetts
1175,Bakersfield,California,Chicago,Illinois,Illinois
1176,Bakersfield,California,Houston,Texas,Texas
1177,Bakersfield,California,Philadelphia,Pennsylvania,Pennsylvania
1178,Tampa,Florida,Anaheim,California,None
1179,Tampa,Florida,Honolulu,Hawaii,None
1180,Tampa,Florida,Pittsburgh,Pennsylvania,None
1181,Tampa,Florida,Lexington,Kentucky,None
1182,Tampa,Florida,Stockton,California,None
1183,Tampa,Florida,Cincinnati,Ohio,None
1184,Tampa,Florida,Anchorage,Alaska,None
1185,Tampa,Florida,Toledo,Ohio,None
1186,Tampa,Florida,Plano,Texas,None
1187,Tampa,Florida,Henderson,Nevada,None
1188,Tampa,Florida,Laredo,Texas,None
1189,Tampa,Florida,Chandler,Arizona,None
1190,Tampa,Florida,Madison,Wisconsin,None
1191,Tampa,Florida,Lubbock,Texas,None
1192,Tampa,Florida,Garland,Texas,None
1193,Tampa,Florida,Glendale,Arizona,None
1194,Tampa,Florida,Reno,Nevada,None
1195,Tampa,Florida,Scottsdale,Arizona,None
1196,Tampa,Florida,Irving,Texas,None
1197,Tampa,Florida,Fremont,California,None
1198,Tampa,Florida,Irvine,California,None
1199,Tampa,Florida,Spokane,Washington,None
1200,Tampa,Florida,Modesto,California,None
1201,Tampa,Florida,Shreveport,Louisiana,None
1202,Tampa,Florida,Tacoma,Washington,None
1203,Tampa,Florida,Oxnard,California,None
1204,Tampa,Florida,Fontana,California,None
1205,Tampa,Florida,Akron,Ohio,None
1206,Tampa,Florida,Amarillo,Texas,None
1207,Tampa,Florida,Glendale,California,None
1208,Tampa,Florida,Huntsville,Alabama,None
1209,Tampa,Florida,Worcester,Massachusetts,None
1210,Tampa,Florida,Chicago,Illinois,None
1211,Tampa,Florida,Houston,Texas,None
1212,Tampa,Florida,Philadelphia,Pennsylvania,None
1213,Tampa,Florida,Phoenix,Arizona,None
1214,Anaheim,California,Honolulu,Hawaii,None
1215,Anaheim,California,Pittsburgh,Pennsylvania,None
1216,Anaheim,California,Lexington,Kentucky,None
1217,Anaheim,California,Cincinnati,Ohio,None
1218,Anaheim,California,Anchorage,Alaska,None
1219,Anaheim,California,Toledo,Ohio,None
1220,Anaheim,California,Plano,Texas,None
1221,Anaheim,California,Henderson,Nevada,None
1222,Anaheim,California,Orlando,Florida,None
1223,Anaheim,California,Laredo,Texas,None
1224,Anaheim,California,Chandler,Arizona,None
1225,Anaheim,California,Madison,Wisconsin,None
1226,Anaheim,California,Lubbock,Texas,None
1227,Anaheim,California,Garland,Texas,None
1228,Anaheim,California,Glendale,Arizona,None
1229,Anaheim,California,Hialeah,Florida,None
1230,Anaheim,California,Reno,Nevada,None
1231,Anaheim,California,Scottsdale,Arizona,None
1232,Anaheim,California,Irving,Texas,None
1233,Anaheim,California,Spokane,Washington,None
1234,Anaheim,California,Shreveport,Louisiana,None
1235,Anaheim,California,Tacoma,Washington,None
1236,Anaheim,California,Akron,Ohio,None
1237,Anaheim,California,Amarillo,Texas,None
1238,Anaheim,California,Tallahassee,Florida,None
1239,Anaheim,California,Huntsville,Alabama,None
1240,Anaheim,California,Worcester,Massachusetts,None
1241,Anaheim,California,Chicago,Illinois,None
1242,Anaheim,California,Houston,Texas,None
1243,Anaheim,California,Philadelphia,Pennsylvania,None
1244,Anaheim,California,Phoenix,Arizona,None
1245,Anaheim,California,Dallas,Texas,None
1246,Honolulu,Hawaii,Pittsburgh,Pennsylvania,Pennsylvania
1247,Honolulu,Hawaii,Lexington,Kentucky,Kentucky
1248,Honolulu,Hawaii,Stockton,California,None
1249,Honolulu,Hawaii,Cincinnati,Ohio,Ohio
1250,Honolulu,Hawaii,Anchorage,Alaska,None
1251,Honolulu,Hawaii,Toledo,Ohio,None
1252,Honolulu,Hawaii,Plano,Texas,None
1253,Honolulu,Hawaii,Henderson,Nevada,Robinson
1254,Honolulu,Hawaii,Orlando,Florida,Florida
1255,Honolulu,Hawaii,Laredo,Texas,Mexico
1256,Honolulu,Hawaii,Chandler,Arizona,Wilson
1257,Honolulu,Hawaii,Madison,Wisconsin,Wisconsin
1258,Honolulu,Hawaii,Lubbock,Texas,Texas
1259,Honolulu,Hawaii,Garland,Texas,Blanton
1260,Honolulu,Hawaii,Glendale,Arizona,Arizona
1261,Honolulu,Hawaii,Hialeah,Florida,None
1262,Honolulu,Hawaii,Reno,Nevada,Nevada
1263,Honolulu,Hawaii,Scottsdale,Arizona,None
1264,Honolulu,Hawaii,Irving,Texas,Texas
1265,Honolulu,Hawaii,Fremont,California,None
1266,Honolulu,Hawaii,Irvine,California,None
1267,Honolulu,Hawaii,Spokane,Washington,Idaho
1268,Honolulu,Hawaii,Modesto,California,None
1269,Honolulu,Hawaii,Shreveport,Louisiana,Louisiana
1270,Honolulu,Hawaii,Tacoma,Washington,None
1271,Honolulu,Hawaii,Oxnard,California,California
1272,Honolulu,Hawaii,Fontana,California,California
1273,Honolulu,Hawaii,Akron,Ohio,Ohio
1274,Honolulu,Hawaii,Amarillo,Texas,None
1275,Honolulu,Hawaii,Glendale,California,Arizona
1276,Honolulu,Hawaii,Tallahassee,Florida,Florida
1277,Honolulu,Hawaii,Huntsville,Alabama,None
1278,Honolulu,Hawaii,Worcester,Massachusetts,Northampton
1279,Honolulu,Hawaii,Chicago,Illinois,Illinois
1280,Honolulu,Hawaii,Houston,Texas,Texas
1281,Honolulu,Hawaii,Philadelphia,Pennsylvania,Philly
1282,Honolulu,Hawaii,Phoenix,Arizona,Arizona
1283,Honolulu,Hawaii,Dallas,Texas,Texas
1284,Honolulu,Hawaii,Jacksonville,Florida,Florida
1285,Pittsburgh,Pennsylvania,Lexington,Kentucky,Kentucky
1286,Pittsburgh,Pennsylvania,Stockton,California,None
1287,Pittsburgh,Pennsylvania,Cincinnati,Ohio,Ohio
1288,Pittsburgh,Pennsylvania,Anchorage,Alaska,None
1289,Pittsburgh,Pennsylvania,Toledo,Ohio,None
1290,Pittsburgh,Pennsylvania,Plano,Texas,None
1291,Pittsburgh,Pennsylvania,Henderson,Nevada,Stillwell
1292,Pittsburgh,Pennsylvania,Orlando,Florida,Florida
1293,Pittsburgh,Pennsylvania,Laredo,Texas,Harlingen
1294,Pittsburgh,Pennsylvania,Chandler,Arizona,Gardner
1295,Pittsburgh,Pennsylvania,Madison,Wisconsin,Wisconsin
1296,Pittsburgh,Pennsylvania,Lubbock,Texas,Texas
1297,Pittsburgh,Pennsylvania,Garland,Texas,Cotten
1298,Pittsburgh,Pennsylvania,Glendale,Arizona,California
1299,Pittsburgh,Pennsylvania,Hialeah,Florida,None
1300,Pittsburgh,Pennsylvania,Reno,Nevada,Nevada
1301,Pittsburgh,Pennsylvania,Scottsdale,Arizona,None
1302,Pittsburgh,Pennsylvania,Irving,Texas,Hess
1303,Pittsburgh,Pennsylvania,Fremont,California,None
1304,Pittsburgh,Pennsylvania,Irvine,California,None
1305,Pittsburgh,Pennsylvania,Spokane,Washington,Idaho
1306,Pittsburgh,Pennsylvania,Modesto,California,None
1307,Pittsburgh,Pennsylvania,Shreveport,Louisiana,Louisiana
1308,Pittsburgh,Pennsylvania,Tacoma,Washington,None
1309,Pittsburgh,Pennsylvania,Oxnard,California,California
1310,Pittsburgh,Pennsylvania,Fontana,California,California
1311,Pittsburgh,Pennsylvania,Akron,Ohio,Ohio
1312,Pittsburgh,Pennsylvania,Amarillo,Texas,None
1313,Pittsburgh,Pennsylvania,Glendale,California,California
1314,Pittsburgh,Pennsylvania,Tallahassee,Florida,Florida
1315,Pittsburgh,Pennsylvania,Huntsville,Alabama,None
1316,Pittsburgh,Pennsylvania,Worcester,Massachusetts,Northampton
1317,Pittsburgh,Pennsylvania,Chicago,Illinois,Illinois
1318,Pittsburgh,Pennsylvania,Houston,Texas,Texas
1319,Pittsburgh,Pennsylvania,Phoenix,Arizona,Nevada
1320,Pittsburgh,Pennsylvania,Dallas,Texas,Texas
1321,Pittsburgh,Pennsylvania,Jacksonville,Florida,Virginia
1322,Pittsburgh,Pennsylvania,Indianapolis,Indiana,Indiana
1323,Lexington,Kentucky,Stockton,California,None
1324,Lexington,Kentucky,Cincinnati,Ohio,Ohio
1325,Lexington,Kentucky,Anchorage,Alaska,None
1326,Lexington,Kentucky,Toledo,Ohio,None
1327,Lexington,Kentucky,Plano,Texas,None
1328,Lexington,Kentucky,Henderson,Nevada,Robinson
1329,Lexington,Kentucky,Orlando,Florida,Florida
1330,Lexington,Kentucky,Laredo,Texas,Arizona
1331,Lexington,Kentucky,Chandler,Arizona,Arizona
1332,Lexington,Kentucky,Madison,Wisconsin,Wisconsin
1333,Lexington,Kentucky,Lubbock,Texas,Texas
1334,Lexington,Kentucky,Garland,Texas,Texas
1335,Lexington,Kentucky,Glendale,Arizona,Arizona
1336,Lexington,Kentucky,Hialeah,Florida,None
1337,Lexington,Kentucky,Reno,Nevada,Nevada
1338,Lexington,Kentucky,Scottsdale,Arizona,None
1339,Lexington,Kentucky,Irving,Texas,Texas
1340,Lexington,Kentucky,Fremont,California,None
1341,Lexington,Kentucky,Irvine,California,None
1342,Lexington,Kentucky,Spokane,Washington,Idaho
1343,Lexington,Kentucky,Modesto,California,None
1344,Lexington,Kentucky,Shreveport,Louisiana,Louisiana
1345,Lexington,Kentucky,Tacoma,Washington,None
1346,Lexington,Kentucky,Oxnard,California,California
1347,Lexington,Kentucky,Fontana,California,California
1348,Lexington,Kentucky,Akron,Ohio,Ohio
1349,Lexington,Kentucky,Amarillo,Texas,None
1350,Lexington,Kentucky,Glendale,California,Arizona
1351,Lexington,Kentucky,Tallahassee,Florida,Florida
1352,Lexington,Kentucky,Huntsville,Alabama,None
1353,Lexington,Kentucky,Worcester,Massachusetts,Vermont
1354,Lexington,Kentucky,Chicago,Illinois,Illinois
1355,Lexington,Kentucky,Houston,Texas,Texas
1356,Lexington,Kentucky,Philadelphia,Pennsylvania,Pennsylvania
1357,Lexington,Kentucky,Phoenix,Arizona,Arizona
1358,Lexington,Kentucky,Dallas,Texas,Houston
1359,Lexington,Kentucky,Jacksonville,Florida,Tennessee
1360,Lexington,Kentucky,Indianapolis,Indiana,Indiana
1361,Lexington,Kentucky,Austin,Texas,Texas
1362,Stockton,California,Cincinnati,Ohio,None
1363,Stockton,California,Anchorage,Alaska,None
1364,Stockton,California,Toledo,Ohio,None
1365,Stockton,California,Plano,Texas,None
1366,Stockton,California,Henderson,Nevada,None
1367,Stockton,California,Orlando,Florida,None
1368,Stockton,California,Laredo,Texas,None
1369,Stockton,California,Chandler,Arizona,None
1370,Stockton,California,Madison,Wisconsin,None
1371,Stockton,California,Lubbock,Texas,None
1372,Stockton,California,Garland,Texas,None
1373,Stockton,California,Glendale,Arizona,None
1374,Stockton,California,Hialeah,Florida,None
1375,Stockton,California,Reno,Nevada,None
1376,Stockton,California,Scottsdale,Arizona,None
1377,Stockton,California,Irving,Texas,None
1378,Stockton,California,Spokane,Washington,None
1379,Stockton,California,Shreveport,Louisiana,None
1380,Stockton,California,Tacoma,Washington,None
1381,Stockton,California,Akron,Ohio,None
1382,Stockton,California,Amarillo,Texas,None
1383,Stockton,California,Tallahassee,Florida,None
1384,Stockton,California,Huntsville,Alabama,None
1385,Stockton,California,Worcester,Massachusetts,None
1386,Stockton,California,Chicago,Illinois,None
1387,Stockton,California,Houston,Texas,None
1388,Stockton,California,Philadelphia,Pennsylvania,None
1389,Stockton,California,Phoenix,Arizona,None
1390,Stockton,California,Dallas,Texas,None
1391,Stockton,California,Jacksonville,Florida,None
1392,Stockton,California,Indianapolis,Indiana,None
1393,Stockton,California,Austin,Texas,None
1394,Stockton,California,Detroit,Michigan,None
1395,Cincinnati,Ohio,Anchorage,Alaska,None
1396,Cincinnati,Ohio,Plano,Texas,None
1397,Cincinnati,Ohio,Henderson,Nevada,Griffin
1398,Cincinnati,Ohio,Orlando,Florida,Florida
1399,Cincinnati,Ohio,Laredo,Texas,Texas
1400,Cincinnati,Ohio,Chandler,Arizona,Parker
1401,Cincinnati,Ohio,Madison,Wisconsin,Wisconsin
1402,Cincinnati,Ohio,Lubbock,Texas,Texas
1403,Cincinnati,Ohio,Garland,Texas,McKinney
1404,Cincinnati,Ohio,Glendale,Arizona,Riverside
1405,Cincinnati,Ohio,Hialeah,Florida,None
1406,Cincinnati,Ohio,Reno,Nevada,Nevada
1407,Cincinnati,Ohio,Scottsdale,Arizona,None
1408,Cincinnati,Ohio,Irving,Texas,Texas
1409,Cincinnati,Ohio,Fremont,California,None
1410,Cincinnati,Ohio,Irvine,California,None
1411,Cincinnati,Ohio,Spokane,Washington,Idaho
1412,Cincinnati,Ohio,Modesto,California,None
1413,Cincinnati,Ohio,Shreveport,Louisiana,Louisiana
1414,Cincinnati,Ohio,Tacoma,Washington,None
1415,Cincinnati,Ohio,Oxnard,California,Ventura
1416,Cincinnati,Ohio,Fontana,California,California
1417,Cincinnati,Ohio,Amarillo,Texas,None
1418,Cincinnati,Ohio,Glendale,California,Riverside
1419,Cincinnati,Ohio,Tallahassee,Florida,Florida
1420,Cincinnati,Ohio,Huntsville,Alabama,None
1421,Cincinnati,Ohio,Worcester,Massachusetts,Massachusetts
1422,Cincinnati,Ohio,Chicago,Illinois,Illinois
1423,Cincinnati,Ohio,Houston,Texas,Texas
1424,Cincinnati,Ohio,Philadelphia,Pennsylvania,Pennsylvania
1425,Cincinnati,Ohio,Phoenix,Arizona,Arizona
1426,Cincinnati,Ohio,Dallas,Texas,Texas
1427,Cincinnati,Ohio,Jacksonville,Florida,Florida
1428,Cincinnati,Ohio,Indianapolis,Indiana,Indiana
1429,Cincinnati,Ohio,Austin,Texas,Texas
1430,Cincinnati,Ohio,Detroit,Michigan,Michigan
1431,Cincinnati,Ohio,Memphis,Tennessee,Arkansas
1432,Anchorage,Alaska,Toledo,Ohio,None
1433,Anchorage,Alaska,Plano,Texas,None
1434,Anchorage,Alaska,Henderson,Nevada,None
1435,Anchorage,Alaska,Orlando,Florida,None
1436,Anchorage,Alaska,Laredo,Texas,None
1437,Anchorage,Alaska,Chandler,Arizona,None
1438,Anchorage,Alaska,Madison,Wisconsin,None
1439,Anchorage,Alaska,Lubbock,Texas,None
1440,Anchorage,Alaska,Garland,Texas,None
1441,Anchorage,Alaska,Glendale,Arizona,None
1442,Anchorage,Alaska,Hialeah,Florida,None
1443,Anchorage,Alaska,Reno,Nevada,None
1444,Anchorage,Alaska,Scottsdale,Arizona,None
1445,Anchorage,Alaska,Irving,Texas,None
1446,Anchorage,Alaska,Fremont,California,None
1447,Anchorage,Alaska,Irvine,California,None
1448,Anchorage,Alaska,Spokane,Washington,None
1449,Anchorage,Alaska,Modesto,California,None
1450,Anchorage,Alaska,Shreveport,Louisiana,None
1451,Anchorage,Alaska,Tacoma,Washington,None
1452,Anchorage,Alaska,Oxnard,California,None
1453,Anchorage,Alaska,Fontana,California,None
1454,Anchorage,Alaska,Akron,Ohio,None
1455,Anchorage,Alaska,Amarillo,Texas,None
1456,Anchorage,Alaska,Glendale,California,None
1457,Anchorage,Alaska,Tallahassee,Florida,None
1458,Anchorage,Alaska,Huntsville,Alabama,None
1459,Anchorage,Alaska,Worcester,Massachusetts,None
1460,Anchorage,Alaska,Chicago,Illinois,None
1461,Anchorage,Alaska,Houston,Texas,None
1462,Anchorage,Alaska,Philadelphia,Pennsylvania,None
1463,Anchorage,Alaska,Phoenix,Arizona,None
1464,Anchorage,Alaska,Dallas,Texas,None
1465,Anchorage,Alaska,Jacksonville,Florida,None
1466,Anchorage,Alaska,Indianapolis,Indiana,None
1467,Anchorage,Alaska,Austin,Texas,None
1468,Anchorage,Alaska,Detroit,Michigan,None
1469,Anchorage,Alaska,Memphis,Tennessee,None
1470,Anchorage,Alaska,Boston,Massachusetts,None
1471,Toledo,Ohio,Plano,Texas,None
1472,Toledo,Ohio,Henderson,Nevada,None
1473,Toledo,Ohio,Orlando,Florida,None
1474,Toledo,Ohio,Laredo,Texas,None
1475,Toledo,Ohio,Chandler,Arizona,None
1476,Toledo,Ohio,Madison,Wisconsin,None
1477,Toledo,Ohio,Lubbock,Texas,None
1478,Toledo,Ohio,Garland,Texas,None
1479,Toledo,Ohio,Glendale,Arizona,None
1480,Toledo,Ohio,Hialeah,Florida,None
1481,Toledo,Ohio,Reno,Nevada,None
1482,Toledo,Ohio,Scottsdale,Arizona,None
1483,Toledo,Ohio,Irving,Texas,None
1484,Toledo,Ohio,Fremont,California,None
1485,Toledo,Ohio,Irvine,California,None
1486,Toledo,Ohio,Spokane,Washington,None
1487,Toledo,Ohio,Modesto,California,None
1488,Toledo,Ohio,Shreveport,Louisiana,None
1489,Toledo,Ohio,Tacoma,Washington,None
1490,Toledo,Ohio,Oxnard,California,None
1491,Toledo,Ohio,Fontana,California,None
1492,Toledo,Ohio,Amarillo,Texas,None
1493,Toledo,Ohio,Glendale,California,None
1494,Toledo,Ohio,Tallahassee,Florida,None
1495,Toledo,Ohio,Huntsville,Alabama,None
1496,Toledo,Ohio,Worcester,Massachusetts,None
1497,Toledo,Ohio,Chicago,Illinois,None
1498,Toledo,Ohio,Houston,Texas,None
1499,Toledo,Ohio,Philadelphia,Pennsylvania,None
1500,Toledo,Ohio,Phoenix,Arizona,None
1501,Toledo,Ohio,Dallas,Texas,None
1502,Toledo,Ohio,Jacksonville,Florida,None
1503,Toledo,Ohio,Indianapolis,Indiana,None
1504,Toledo,Ohio,Austin,Texas,None
1505,Toledo,Ohio,Detroit,Michigan,None
1506,Toledo,Ohio,Memphis,Tennessee,None
1507,Toledo,Ohio,Boston,Massachusetts,None
1508,Toledo,Ohio,Seattle,Washington,None
1509,Plano,Texas,Henderson,Nevada,None
1510,Plano,Texas,Orlando,Florida,None
1511,Plano,Texas,Chandler,Arizona,None
1512,Plano,Texas,Madison,Wisconsin,None
1513,Plano,Texas,Glendale,Arizona,None
1514,Plano,Texas,Hialeah,Florida,None
1515,Plano,Texas,Reno,Nevada,None
1516,Plano,Texas,Scottsdale,Arizona,None
1517,Plano,Texas,Fremont,California,None
1518,Plano,Texas,Irvine,California,None
1519,Plano,Texas,Spokane,Washington,None
1520,Plano,Texas,Modesto,California,None
1521,Plano,Texas,Shreveport,Louisiana,None
1522,Plano,Texas,Tacoma,Washington,None
1523,Plano,Texas,Oxnard,California,None
1524,Plano,Texas,Fontana,California,None
1525,Plano,Texas,Akron,Ohio,None
1526,Plano,Texas,Glendale,California,None
1527,Plano,Texas,Tallahassee,Florida,None
1528,Plano,Texas,Huntsville,Alabama,None
1529,Plano,Texas,Worcester,Massachusetts,None
1530,Plano,Texas,Chicago,Illinois,None
1531,Plano,Texas,Philadelphia,Pennsylvania,None
1532,Plano,Texas,Phoenix,Arizona,None
1533,Plano,Texas,Jacksonville,Florida,None
1534,Plano,Texas,Indianapolis,Indiana,None
1535,Plano,Texas,Detroit,Michigan,None
1536,Plano,Texas,Memphis,Tennessee,None
1537,Plano,Texas,Boston,Massachusetts,None
1538,Plano,Texas,Seattle,Washington,None
1539,Plano,Texas,Denver,Colorado,None
1540,Henderson,Nevada,Orlando,Florida,Florida
1541,Henderson,Nevada,Laredo,Texas,Arizona
1542,Henderson,Nevada,Chandler,Arizona,Arizona
1543,Henderson,Nevada,Madison,Wisconsin,Wisconsin
1544,Henderson,Nevada,Lubbock,Texas,Idaho
1545,Henderson,Nevada,Garland,Texas,Arizona
1546,Henderson,Nevada,Glendale,Arizona,Arizona
1547,Henderson,Nevada,Hialeah,Florida,None
1548,Henderson,Nevada,Scottsdale,Arizona,None
1549,Henderson,Nevada,Irving,Texas,Connecticut
1550,Henderson,Nevada,Fremont,California,None
1551,Henderson,Nevada,Irvine,California,None
1552,Henderson,Nevada,Spokane,Washington,Idaho
1553,Henderson,Nevada,Modesto,California,None
1554,Henderson,Nevada,Shreveport,Louisiana,Louisiana
1555,Henderson,Nevada,Tacoma,Washington,None
1556,Henderson,Nevada,Oxnard,California,California
1557,Henderson,Nevada,Fontana,California,California
1558,Henderson,Nevada,Akron,Ohio,Ohio
1559,Henderson,Nevada,Amarillo,Texas,None
1560,Henderson,Nevada,Glendale,California,Arizona
1561,Henderson,Nevada,Tallahassee,Florida,Florida
1562,Henderson,Nevada,Huntsville,Alabama,None
1563,Henderson,Nevada,Worcester,Massachusetts,Massachusetts
1564,Henderson,Nevada,Chicago,Illinois,Illinois
1565,Henderson,Nevada,Houston,Texas,Arizona
1566,Henderson,Nevada,Philadelphia,Pennsylvania,Pennsylvania
1567,Henderson,Nevada,Phoenix,Arizona,Arizona
